시도코드,시도,시군구코드,시군구,읍면동,읍면동수정,ID,CD,선거인수,투표수,더불어민주당 이재명,국민의힘 윤석열,정의당 심상정,기본소득당 오준호,국가혁명당 허경영,노동당 이백윤,새누리당 옥은호,신자유민주연합 김경재,우리공화당 조원진,진보당 김재연,통일한국당 이경희,한류연합당 김민찬,계,무효 투표수,기권수,,,,,,,,,,,,,std,민주,국힘,정의,기본소득,국가혁명,노동,새누리,신자유,우리공화,진보,통일한국,한류연합,3위
1100,서울특별시,1105,광진구,자양제1동,자양1동,서울특별시_광진구_자양1동,1105064,19073,14158,7087,6348,442,6,84,5,1,7,8,12,4,1,14005,153,4915,50.60335594,45.32666905,3.156015709,0.042841842,0.599785791,0.035701535,0.007140307,0.049982149,0.057122456,0.085683684,0.028561228,0.007140307,17.77688231,1,2,3,8,4,9,11,7,6,5,10,11,정의
1100,서울특별시,1105,광진구,자양제2동,자양2동,서울특별시_광진구_자양2동,1105065,18091,13516,6408,6520,371,6,73,5,1,5,14,12,0,3,13418,98,4575,47.75674467,48.59144433,2.764942614,0.044716053,0.544045312,0.037263378,0.007452676,0.037263378,0.104337457,0.089432106,0,0.022358027,17.8336454,2,1,3,7,4,8,11,8,5,6,12,10,정의
1100,서울특별시,1105,광진구,자양제3동,자양3동,서울특별시_광진구_자양3동,1105066,22009,17772,7147,9972,441,6,48,1,0,4,15,5,1,11,17651,121,4237,40.49062376,56.4953827,2.498442015,0.033992408,0.271939267,0.005665401,0,0.022661606,0.084981021,0.028327007,0.005665401,0.062319415,18.26703623,2,1,3,7,4,10,12,9,5,8,10,6,정의
1100,서울특별시,1105,광진구,자양제4동,자양4동,서울특별시_광진구_자양4동,1105067,15204,11184,5076,5595,300,9,71,2,2,3,10,8,1,5,11082,102,4020,45.8040065,50.48727666,2.707092583,0.081212777,0.640678578,0.018047284,0.018047284,0.027070926,0.090236419,0.072189136,0.009023642,0.04511821,17.84516987,2,1,3,6,4,10,10,9,5,7,12,8,정의
1100,서울특별시,1105,광진구,중곡제1동,중곡1동,서울특별시_광진구_중곡1동,1105055,12535,9135,4617,4063,276,4,69,3,4,0,3,3,1,2,9045,90,3400,51.04477612,44.91984522,3.051409619,0.044223328,0.762852405,0.033167496,0.044223328,0,0.033167496,0.033167496,0.011055832,0.022111664,17.79496464,1,2,3,5,4,7,5,12,7,7,11,10,정의
1100,서울특별시,1105,광진구,중곡제2동,중곡2동,서울특별시_광진구_중곡2동,1105056,17181,12522,6232,5619,396,16,79,1,3,5,14,17,3,10,12395,127,4659,50.27833804,45.33279548,3.194836628,0.129084308,0.637353772,0.008067769,0.024203308,0.040338846,0.11294877,0.137152077,0.024203308,0.080677693,17.70195633,1,2,3,6,4,12,10,9,7,5,10,8,정의
1100,서울특별시,1105,광진구,중곡제3동,중곡3동,서울특별시_광진구_중곡3동,1105057,13288,9549,4682,4371,266,10,92,0,1,4,6,6,3,4,9445,104,3739,49.57120169,46.27845421,2.816304923,0.105876125,0.974060349,0,0.010587612,0.04235045,0.063525675,0.063525675,0.031762837,0.04235045,17.73548793,1,2,3,5,4,12,11,8,6,6,10,8,정의
1100,서울특별시,1105,광진구,중곡제4동,중곡4동,서울특별시_광진구_중곡4동,1105058,23814,17762,8871,8061,474,8,139,2,3,3,24,15,2,7,17609,153,6052,50.37764779,45.7777273,2.691805327,0.045431314,0.789369073,0.011357828,0.017036743,0.017036743,0.136293941,0.085183713,0.011357828,0.039752399,17.81402447,1,2,3,7,4,11,9,9,5,6,11,8,정의
1100,서울특별시,1105,광진구,화양동,화양동,서울특별시_광진구_화양동,1105053,20156,13853,6192,6661,558,13,108,3,1,3,7,11,4,6,13567,286,6303,45.64015626,49.09707378,4.112921058,0.095820742,0.796049237,0.022112479,0.007370826,0.022112479,0.051595784,0.081079089,0.029483305,0.044224958,17.50663035,2,1,3,5,4,10,12,10,7,6,9,8,정의
1100,서울특별시,1106,동대문구,답십리제1동,답십리1동,서울특별시_동대문구_답십리1동,1106091,22114,16956,7763,8468,448,18,65,1,3,1,12,14,1,6,16800,156,5158,46.20833333,50.4047619,2.666666667,0.107142857,0.386904762,0.005952381,0.017857143,0.005952381,0.071428571,0.083333333,0.005952381,0.035714286,17.9113623,2,1,3,5,4,10,9,10,7,6,10,8,정의
1100,서울특별시,1106,동대문구,답십리제2동,답십리2동,서울특별시_동대문구_답십리2동,1106086,21777,16627,7897,8086,388,5,82,3,2,4,12,14,4,5,16502,125,5150,47.85480548,49.0001212,2.351230154,0.030299358,0.496909466,0.018179615,0.012119743,0.024239486,0.072718458,0.084838201,0.024239486,0.030299358,17.94331846,2,1,3,7,4,11,12,9,6,5,9,7,정의
1100,서울특별시,1106,동대문구,용신동,용신동,서울특별시_동대문구_용신동,1106081,25435,17841,8226,8759,492,10,110,4,2,4,22,15,2,5,17651,190,7594,46.60359186,49.62325081,2.787377486,0.056654014,0.623194153,0.022661606,0.011330803,0.022661606,0.124638831,0.084981021,0.011330803,0.028327007,17.81669245,2,1,3,7,4,9,11,9,5,6,11,8,정의
1100,서울특별시,1106,동대문구,이문제1동,이문1동,서울특별시_동대문구_이문1동,1106089,13948,10256,4377,5303,344,9,57,1,3,0,9,11,9,3,10126,130,3692,43.22536046,52.37013628,3.397195339,0.088880111,0.562907367,0.009875568,0.029626704,0,0.088880111,0.108631246,0.088880111,0.029626704,17.77082061,2,1,3,6,4,11,9,12,6,5,6,9,정의
1100,서울특별시,1106,동대문구,이문제2동,이문2동,서울특별시_동대문구_이문2동,1106090,14987,11389,5409,5476,297,5,57,1,0,6,10,16,8,5,11290,99,3598,47.90965456,48.50310009,2.63064659,0.04428698,0.504871568,0.008857396,0,0.053144376,0.088573959,0.141718335,0.070859167,0.04428698,17.84602514,2,1,3,9,4,11,12,8,6,5,7,9,정의
1100,서울특별시,1106,동대문구,장안제1동,장안1동,서울특별시_동대문구_장안1동,1106087,30784,22762,11171,10632,578,11,138,5,6,2,14,10,3,4,22574,188,8022,49.48613449,47.09843182,2.560467795,0.048728626,0.611322761,0.022149375,0.02657925,0.00885975,0.062018251,0.044298751,0.013289625,0.0177195,17.89028161,1,2,3,6,4,9,8,12,5,7,11,10,정의
1100,서울특별시,1106,동대문구,장안제2동,장안2동,서울특별시_동대문구_장안2동,1106088,26063,19568,9600,9265,446,15,92,3,1,2,11,10,5,8,19458,110,6495,49.33703361,47.61537671,2.292116353,0.077089115,0.472813239,0.015417823,0.005139274,0.010278549,0.056532018,0.051392743,0.025696372,0.041114195,17.96646297,1,2,3,5,4,10,12,11,6,7,9,8,정의
1100,서울특별시,1106,동대문구,전농제1동,전농1동,서울특별시_동대문구_전농1동,1106083,22141,16093,7304,8033,421,10,88,3,2,8,9,17,6,7,15908,185,6048,45.91400553,50.49660548,2.646467186,0.062861453,0.55318079,0.018858436,0.012572291,0.050289163,0.056575308,0.106864471,0.037716872,0.044003017,17.86991071,2,1,3,6,4,11,12,8,7,5,10,9,정의
1100,서울특별시,1106,동대문구,전농제2동,전농2동,서울특별시_동대문구_전농2동,1106084,15681,12218,5705,6047,274,8,52,3,2,3,9,9,0,3,12115,103,3463,47.09038382,49.91333058,2.2616591,0.066033842,0.429219975,0.024762691,0.016508461,0.024762691,0.074288073,0.074288073,0,0.024762691,17.98339124,2,1,3,7,4,8,11,8,5,5,12,8,정의
1100,서울특별시,1106,동대문구,제기동,제기동,서울특별시_동대문구_제기동,1106082,19508,14050,6173,7227,375,9,78,1,4,6,18,5,10,9,13915,135,5458,44.36219907,51.93675889,2.694933525,0.064678405,0.560546173,0.007186489,0.028745958,0.043118936,0.129356809,0.035932447,0.071864894,0.064678405,17.88786709,2,1,3,7,4,12,11,9,5,10,6,7,정의
1100,서울특별시,1106,동대문구,청량리동,청량리동,서울특별시_동대문구_청량리동,1106080,15766,11726,4992,6211,263,7,83,2,1,7,16,8,8,3,11601,125,4040,43.03077321,53.53848806,2.267045944,0.060339626,0.715455564,0.017239893,0.008619947,0.060339626,0.137919145,0.068959572,0.068959572,0.02585984,18.00549,2,1,3,8,4,11,12,8,5,6,6,10,정의
1100,서울특별시,1106,동대문구,회기동,회기동,서울특별시_동대문구_회기동,1106071,10692,8522,3659,4296,334,11,53,2,0,0,4,8,6,0,8373,149,2170,43.69998806,51.30777499,3.989012301,0.131374657,0.632986982,0.023886301,0,0,0.047772602,0.095545205,0.071658904,0,17.61909633,2,1,3,5,4,9,10,10,8,6,7,10,정의
1100,서울특별시,1106,동대문구,휘경제1동,휘경1동,서울특별시_동대문구_휘경1동,1106072,10682,7939,3550,3981,236,5,36,1,0,4,4,9,1,3,7830,109,2743,45.33844189,50.84291188,3.014048531,0.06385696,0.459770115,0.012771392,0,0.051085568,0.051085568,0.114942529,0.012771392,0.038314176,17.83386957,2,1,3,6,4,10,12,7,7,5,10,9,정의
1100,서울특별시,1106,동대문구,휘경제2동,휘경2동,서울특별시_동대문구_휘경2동,1106073,17216,12700,5757,6306,385,7,75,4,1,2,11,7,7,4,12566,134,4516,45.81410154,50.18303358,3.063823014,0.055705873,0.596848639,0.031831927,0.007957982,0.015915964,0.0875378,0.055705873,0.055705873,0.031831927,17.78036834,2,1,3,6,4,9,12,11,5,6,6,9,정의
1100,서울특별시,1107,중랑구,망우본동,망우본동,서울특별시_중랑구_망우본동,1107073,27120,19670,9324,9515,468,11,129,7,4,4,22,20,5,2,19511,159,7450,47.78842704,48.767362,2.398646917,0.056378453,0.661165496,0.035877197,0.020501256,0.020501256,0.112756906,0.102506279,0.02562657,0.010250628,17.87660473,2,1,3,7,4,8,10,10,5,6,9,12,정의
1100,서울특별시,1107,중랑구,망우제3동,망우3동,서울특별시_중랑구_망우3동,1107068,15145,10959,5639,4794,258,11,112,1,1,3,19,14,4,9,10865,94,4186,51.90059825,44.1233318,2.374597331,0.101242522,1.03083295,0.009203866,0.009203866,0.027611597,0.174873447,0.128854119,0.036815462,0.082834791,17.82782256,1,2,3,7,4,11,11,10,5,6,9,8,정의
1100,서울특별시,1107,중랑구,면목본동,면목본동,서울특별시_중랑구_면목본동,1107071,28015,19404,9857,8612,514,9,156,2,3,4,18,21,4,7,19207,197,8611,51.31983131,44.83781954,2.676107669,0.046857916,0.812203884,0.01041287,0.015619305,0.020825741,0.093715833,0.109335138,0.020825741,0.036445046,17.83878855,1,2,3,7,4,12,11,9,6,5,9,8,정의
1100,서울특별시,1107,중랑구,면목제2동,면목2동,서울특별시_중랑구_면목2동,1107052,18742,12934,6526,5822,319,9,91,4,3,6,13,13,4,3,12813,121,5808,50.93264653,45.4382268,2.48965894,0.070241161,0.710216187,0.031218294,0.02341372,0.046827441,0.101459455,0.101459455,0.031218294,0.02341372,17.87028999,1,2,3,7,4,9,11,8,5,5,9,11,정의
1100,서울특별시,1107,중랑구,면목제3·8동,면목3·8동,서울특별시_중랑구_면목3·8동,1107072,19809,13815,6846,6321,348,9,125,3,0,2,13,14,6,7,13694,121,5994,49.99269753,46.15890171,2.541258946,0.065722214,0.912808529,0.021907405,0,0.014604936,0.094932087,0.102234555,0.043814809,0.051117278,17.80426191,1,2,3,7,4,10,12,11,6,5,9,8,정의
1100,서울특별시,1107,중랑구,면목제4동,면목4동,서울특별시_중랑구_면목4동,1107054,15323,10942,5469,4971,274,6,90,1,2,4,11,4,3,2,10837,105,4381,50.46599612,45.8706284,2.528375012,0.055365876,0.830488142,0.009227646,0.018455292,0.036910584,0.101504106,0.036910584,0.027682938,0.018455292,17.85286625,1,2,3,6,4,12,10,7,5,7,9,10,정의
1100,서울특별시,1107,중랑구,면목제5동,면목5동,서울특별시_중랑구_면목5동,1107055,11853,8904,4678,3841,238,6,63,2,0,2,5,5,1,2,8843,61,2949,52.90059934,43.43548569,2.691394323,0.067850277,0.712427909,0.022616759,0,0.022616759,0.056541898,0.056541898,0.01130838,0.022616759,17.93401171,1,2,3,5,4,8,12,8,6,6,11,8,정의
1100,서울특별시,1107,중랑구,면목제7동,면목7동,서울특별시_중랑구_면목7동,1107057,18086,13180,6433,6187,335,7,97,0,0,5,10,5,2,2,13083,97,4906,49.17067951,47.29037682,2.560574792,0.053504548,0.741420164,0,0,0.038217534,0.076435068,0.038217534,0.015287014,0.015287014,17.86038557,1,2,3,6,4,11,11,7,5,7,9,9,정의
1100,서울특별시,1107,중랑구,묵제1동,묵1동,서울특별시_중랑구_묵1동,1107064,25776,19273,9153,9285,482,6,121,4,0,4,19,10,6,3,19093,180,6503,47.93903525,48.6303881,2.524485414,0.03142513,0.633740114,0.020950086,0,0.020950086,0.09951291,0.052375216,0.03142513,0.015712565,17.88044279,2,1,3,7,4,9,12,9,5,6,7,11,정의
1100,서울특별시,1107,중랑구,묵제2동,묵2동,서울특별시_중랑구_묵2동,1107065,16512,12326,6309,5462,326,3,97,3,1,2,15,20,2,4,12244,82,4186,51.52727867,44.6096047,2.662528585,0.024501797,0.792224763,0.024501797,0.008167266,0.016334531,0.122508984,0.163345312,0.016334531,0.032669062,17.84074266,1,2,3,8,4,8,12,10,6,5,10,7,정의
1100,서울특별시,1107,중랑구,상봉제1동,상봉1동,서울특별시_중랑구_상봉1동,1107059,16899,12310,5796,5923,338,6,92,5,3,5,13,8,2,7,12198,112,4589,47.51598623,48.55714051,2.770946057,0.049188392,0.754222004,0.040990326,0.024594196,0.040990326,0.106574848,0.065584522,0.016396131,0.057386457,17.77288222,2,1,3,8,4,9,11,9,5,6,12,7,정의
1100,서울특별시,1107,중랑구,상봉제2동,상봉2동,서울특별시_중랑구_상봉2동,1107060,17063,11837,5961,5275,379,11,72,5,2,1,11,14,2,2,11735,102,5226,50.79676182,44.95100128,3.229654879,0.093736685,0.613549212,0.042607584,0.017043034,0.008521517,0.093736685,0.119301236,0.017043034,0.017043034,17.74451059,1,2,3,6,4,8,9,12,6,5,9,9,정의
1100,서울특별시,1107,중랑구,신내제1동,신내1동,서울특별시_중랑구_신내1동,1107069,27198,20680,9941,9873,529,12,113,4,1,7,13,13,7,4,20517,163,6518,48.4525028,48.12107033,2.578349661,0.058488083,0.550762782,0.019496028,0.004874007,0.034118048,0.06336209,0.06336209,0.034118048,0.019496028,17.88135643,1,2,3,7,4,10,12,8,5,5,8,10,정의
1100,서울특별시,1107,중랑구,신내제2동,신내2동,서울특별시_중랑구_신내2동,1107070,20786,17179,8576,7801,489,7,90,3,1,6,20,20,4,6,17023,156,3607,50.37889914,45.82623509,2.872584151,0.041120837,0.528696469,0.017623216,0.005874405,0.035246431,0.117488104,0.117488104,0.023497621,0.035246431,17.82626318,1,2,3,7,4,11,12,8,5,5,10,8,정의
1100,서울특별시,1107,중랑구,중화제1동,중화1동,서울특별시_중랑구_중화1동,1107061,17007,12794,6352,5820,358,9,105,6,3,6,3,13,2,2,12679,115,4213,50.09858822,45.90267371,2.823566527,0.070983516,0.828141021,0.047322344,0.023661172,0.047322344,0.023661172,0.102531745,0.015774115,0.015774115,17.77702322,1,2,3,6,4,7,9,7,9,5,11,11,정의
1100,서울특별시,1107,중랑구,중화제2동,중화2동,서울특별시_중랑구_중화2동,1107062,19070,12494,6355,5530,311,9,123,2,4,5,13,12,3,0,12367,127,6576,51.38675507,44.71577586,2.514757015,0.072774319,0.994582356,0.016172071,0.032344142,0.040430177,0.10511846,0.097032425,0.024258106,0,17.82813405,1,2,3,7,4,11,9,8,5,6,10,12,정의
1100,서울특별시,1108,성북구,길음제1동,길음1동,서울특별시_성북구_길음1동,1108066,24527,19612,9387,9428,551,10,71,6,4,5,10,15,5,3,19495,117,4915,48.1508079,48.36111824,2.826365735,0.051295204,0.364195948,0.030777122,0.020518082,0.025647602,0.051295204,0.076942806,0.025647602,0.015388561,17.87013293,2,1,3,6,4,8,11,9,6,5,9,12,정의
1100,서울특별시,1108,성북구,길음제2동,길음2동,서울특별시_성북구_길음2동,1108068,13021,10075,4571,5071,282,2,51,1,1,5,10,8,3,1,10006,69,2946,45.68259045,50.67959224,2.818309015,0.019988007,0.509694183,0.009994004,0.009994004,0.049970018,0.099940036,0.079952029,0.029982011,0.009994004,17.86572588,2,1,3,9,4,10,10,7,5,6,8,10,정의
1100,서울특별시,1108,성북구,돈암제1동,돈암1동,서울특별시_성북구_돈암1동,1108058,12170,9679,4525,4679,318,4,34,3,1,1,12,13,1,5,9596,83,2491,47.15506461,48.75989996,3.313880784,0.041684035,0.354314298,0.031263026,0.010421009,0.010421009,0.125052105,0.135473114,0.010421009,0.052105044,17.7457547,2,1,3,8,4,9,10,10,6,5,10,7,정의
1100,서울특별시,1108,성북구,돈암제2동,돈암2동,서울특별시_성북구_돈암2동,1108059,17237,13623,6249,6766,415,2,58,2,0,1,10,8,4,1,13516,107,3614,46.23409293,50.05918911,3.07043504,0.014797277,0.429121042,0.014797277,0,0.007398639,0.073986387,0.059189109,0.029594555,0.007398639,17.84143713,2,1,3,8,4,8,12,10,5,6,7,10,정의
1100,서울특별시,1108,성북구,동선동,동선동,서울특별시_성북구_동선동,1108083,12067,8614,4304,3750,380,8,54,3,0,1,2,9,1,4,8516,98,3453,50.5401597,44.0347581,4.462188821,0.093940817,0.634100517,0.035227806,0,0.011742602,0.023485204,0.105683419,0.011742602,0.046970409,17.51278536,1,2,3,6,4,8,12,10,9,5,10,7,정의
1100,서울특별시,1108,성북구,보문동,보문동,서울특별시_성북구_보문동,1108061,11878,8510,4161,3916,272,5,41,1,0,4,5,7,1,3,8416,94,3368,49.44153992,46.53041825,3.231939163,0.059410646,0.4871673,0.011882129,0,0.047528517,0.059410646,0.083174905,0.011882129,0.035646388,17.76446104,1,2,3,6,4,10,12,8,6,5,10,9,정의
1100,서울특별시,1108,성북구,삼선동,삼선동,서울특별시_성북구_삼선동,1108082,20789,15894,7989,7025,601,10,81,1,1,10,11,12,4,5,15750,144,4895,50.72380952,44.6031746,3.815873016,0.063492063,0.514285714,0.006349206,0.006349206,0.063492063,0.06984127,0.076190476,0.025396825,0.031746032,17.6631928,1,2,3,7,4,11,11,7,6,5,10,9,정의
1100,서울특별시,1108,성북구,석관동,석관동,서울특별시_성북구_석관동,1108085,26636,18965,9034,9050,501,10,132,4,3,5,16,25,8,6,18794,171,7671,48.06853251,48.15366606,2.665744387,0.053208471,0.702351814,0.021283388,0.015962541,0.026604235,0.085133553,0.133021177,0.042566777,0.031925082,17.80369239,2,1,3,7,4,11,12,10,6,5,8,9,정의
1100,서울특별시,1108,성북구,성북동,성북동,서울특별시_성북구_성북동,1108081,13366,10046,4788,4713,369,7,63,7,3,5,9,6,1,2,9973,73,3320,48.00962599,47.25759551,3.699989973,0.070189512,0.631705605,0.070189512,0.030081219,0.050135365,0.090243658,0.060162439,0.010027073,0.020054146,17.60441636,1,2,3,6,4,6,10,9,5,8,12,11,정의
1100,서울특별시,1108,성북구,안암동,안암동,서울특별시_성북구_안암동,1108060,11838,8717,3781,4345,378,11,42,4,1,1,14,5,1,5,8588,129,3121,44.02654867,50.59385189,4.401490452,0.128085701,0.489054495,0.046576619,0.011644155,0.011644155,0.163018165,0.058220773,0.011644155,0.058220773,17.52238124,2,1,3,6,4,9,10,10,5,7,10,7,정의
1100,서울특별시,1108,성북구,월곡제1동,월곡1동,서울특별시_성북구_월곡1동,1108071,20405,15636,8305,6648,408,8,82,4,2,10,14,10,2,3,15496,140,4769,53.59447599,42.90139391,2.632937532,0.051626226,0.529168818,0.025813113,0.012906557,0.064532783,0.090345896,0.064532783,0.012906557,0.019359835,17.99721514,1,2,3,8,4,9,11,6,5,6,11,10,정의
1100,서울특별시,1108,성북구,월곡제2동,월곡2동,서울특별시_성북구_월곡2동,1108072,15741,11808,5837,5388,371,9,64,7,1,2,4,8,0,4,11695,113,3933,49.91021804,46.0709705,3.172295853,0.076955964,0.547242411,0.059854639,0.008550663,0.017101325,0.034202651,0.068405301,0,0.034202651,17.77313206,1,2,3,5,4,7,11,10,8,6,12,8,정의
1100,서울특별시,1108,성북구,장위제1동,장위1동,서울특별시_성북구_장위1동,1108076,18530,13157,6710,5891,311,6,82,10,2,3,10,13,6,6,13050,107,5373,51.41762452,45.14176245,2.383141762,0.045977011,0.62835249,0.076628352,0.01532567,0.022988506,0.076628352,0.099616858,0.045977011,0.045977011,17.92186853,1,2,3,8,4,6,12,11,6,5,8,8,정의
1100,서울특별시,1108,성북구,장위제2동,장위2동,서울특별시_성북구_장위2동,1108077,11319,7986,3852,3819,176,4,63,0,0,1,8,6,0,1,7930,56,3333,48.57503153,48.15889029,2.219419924,0.050441362,0.79445145,0,0,0.01261034,0.100882724,0.075662043,0,0.01261034,17.91427459,1,2,3,7,4,10,10,8,5,6,10,8,정의
1100,서울특별시,1108,성북구,장위제3동,장위3동,서울특별시_성북구_장위3동,1108078,11814,9181,4145,4638,258,1,37,4,0,4,8,12,1,1,9109,72,2633,45.50444615,50.91667582,2.832363596,0.010978153,0.406191679,0.043912614,0,0.043912614,0.087825228,0.131737842,0.010978153,0.010978153,17.88399127,2,1,3,9,4,7,12,7,6,5,9,9,정의
1100,서울특별시,1108,성북구,정릉제1동,정릉1동,서울특별시_성북구_정릉1동,1108062,14023,10973,5321,5194,295,5,43,1,3,0,3,3,2,3,10873,100,3050,48.93773568,47.76970477,2.713142647,0.045985469,0.39547503,0.009197094,0.027591281,0,0.027591281,0.027591281,0.018394187,0.027591281,17.91423191,1,2,3,5,4,11,6,12,6,6,10,6,정의
1100,서울특별시,1108,성북구,정릉제2동,정릉2동,서울특별시_성북구_정릉2동,1108063,17535,12994,6289,6126,341,13,83,3,1,4,11,10,3,4,12888,106,4541,48.79733085,47.53258845,2.645872129,0.100869025,0.644009932,0.023277467,0.007759156,0.031036623,0.085350714,0.077591558,0.023277467,0.031036623,17.82936498,1,2,3,5,4,10,12,8,6,7,10,8,정의
1100,서울특별시,1108,성북구,정릉제3동,정릉3동,서울특별시_성북구_정릉3동,1108064,10854,7451,3397,3671,219,5,61,2,3,0,6,3,3,2,7372,79,3403,46.07976126,49.7965274,2.970699946,0.0678242,0.827455236,0.02712968,0.04069452,0,0.08138904,0.04069452,0.04069452,0.02712968,17.74643769,2,1,3,6,4,10,7,12,5,7,7,10,정의
1100,서울특별시,1108,성북구,정릉제4동,정릉4동,서울특별시_성북구_정릉4동,1108065,19605,14720,7269,6806,400,8,83,9,2,6,14,15,5,6,14623,97,4885,49.70936196,46.54311701,2.735416809,0.054708336,0.567598988,0.061546878,0.013677084,0.041031252,0.095739588,0.10257813,0.03419271,0.041031252,17.82270308,1,2,3,8,4,7,12,9,6,5,11,9,정의
1100,서울특별시,1108,성북구,종암동,종암동,서울특별시_성북구_종암동,1108084,29977,22874,11159,10654,668,9,99,5,1,11,15,14,7,10,22652,222,7103,49.26275826,47.03337454,2.948966979,0.039731591,0.437047501,0.022073106,0.004414621,0.048560833,0.066219318,0.061804697,0.030902349,0.044146212,17.82911315,1,2,3,9,4,11,12,7,5,6,10,8,정의
